qid,question_text,target
4a7d490d0b1d21844a75,What the the plot C Stuart Hardwick’s science fiction novels?,0
e636b39f33a4bfd5bc62,Should everyone have support to keep moving and keep trying?,0
3d152bacd24ea1a08754,How can I beat or accept death as I grow older?,0
522d945b58e00ac032df,What are the top critical test cases for mobile apps?,0
7aaff9b5022e31a7e73e,How did you make money through online retail?,0
039bf1f6af9b47e6bd45,What does it take to become best in our field?,0
79128ee49de28882f009,What the cruelest thing that have been ever said to you?,0
914ab4d49eba98df94f6,"From where should I start studying for network security passiveness, that is related to analyzing my computer network?",0
4f74f8dfa0e656328684,Why are liberals so ugly?,1
927aa7bc5d8023d40145,"For playing latest games, would you recommend me Ryzen 7 1700x or i5-8600k?",0
8ae15983bd5ded2ed797,How do I make a palisade cell?,0
0a27e4161e98af1abe71,Are certain accents - such as the Australian accent - conducive to mumbling?,0
831cb1d812c2d044063e,"Will the phrase ""told a Trump"""" come to mean a preposterous lie that begs no logical explanation?",0
b4263cc54bb82ff1d04b,How does diffusion occur in cells?,0
14eefe71fb6548c479d0,Is it correct to say that time dilation is equivalent to a decrease or increase in velocity?,0
6f6a8580477a1c262010,Why are there so few tall running backs in the NFL?,0
72c8f7cbe42ab0aa4332,How do I deliver ear medication to dogs?,0
6f94dceb50a5faaf4178,How was Franklin Templeton Investments established?,0
4332ff98e850e7483a06,What happens if you show up in court with no lawyer?,0
04786d004a5a96a14c5a,How can I land up a job in automotive industry in Dubai & how should I plan?,0
061fbe64a56b42a3d9c7,Can you deny health insurance from your employer?,0
7a8011056b5501357dc8,What should one do in a crisis situation where some threatens suicide?,0
d2001d4215b921d66c40,How do you recover from a sabotaging coworker and boss?,0
f1757b3cca56129ac2bd,What are the health benefits of sunflower seed butter?,0
38c98e96ef905e58bd7e,Wouldn't a U.S. government blacklist for complaining/speaking out be unconstitutional?,0
888939ef6ac05fd29568,What’s the weirdest thing about you?,0
83a7e6aa93e7d23e608e,What has been the most worth while thing you have spent money on or will spend money on?,0
5606adb66ad6585049de,"In one or two sentence, WHY should everyone care about Martin Luther King Jr Day and should we do?",0
760d4064ae81659c7616,Do you feel more traction in bare feet than you do in shoes?,0
57c381c8ee299b737215,To what extent will soldiers follow orders?,0
a3b83072b5b06cfd7739,Im 33 years old. Can I do Chartered accountant course now?,0
28bb6b0393b55ff323cf,What has Sri Lanka contributed as a core member to the SAARC?,0
e35dbdf7a281019d5e5d,"As someone who is depressed, what is the best thing I can do for myself?",0
5fa1767e13610ab52119,Should I divorce my husband who stopped having sex with me 14 years ago as soon as our children were born?,0
31f88decfa8ed75f613f,"For weeks my boyfriend doesn't act interested in spending time with me. We have lived together for 2 years, have been together for 3. Is this normal?",0
eaaa7a1c361edb7615ce,How can you tell the monkey in the brain to stop procrastinating?,0
2c6354c46495f83c5ef9,What is the name for the smallest unit of a mixture?,0
c5c6b85543ddfecdeedb,"What is a famous board game that has two sides trying to complete a goal, while having barriers (not literally) in the way to stop their objective?",0
a244af7540e90490d822,Did Donald Trump win depsite of his unconventional behaviour or did Trump win exactly because of his behaviour?,0
659d71b68250269a6082,"Have you ever had sex with a member of your close family (aunt, cousin, etc.)?",1
2da97c779d62078e636c,"Do atheists believe that Darwin became a deity when he died, and that he was resurrected into heaven to sit at God's right hand?",1
d1e628ab70a1c0578cce,"If I delete a conversation on WhatsApp with a message with two grey ticks, will the recipient still receive it?",0
984be55cc281fe59dfc8,Were you ever drugged? How did it feel?,0
ec88f769f9479be3c834,What are the possible reasons for frequently experiencing déjà vu?,0
6c1cd92ccd2bdb7d50f0,What should one do to get a job in Railway after engineering as a fresher?,0
d0eefd88415e8a98b7df,What would you do if you met your high school bully?,0
f94a5e539e942e197ac0,Gun license conceal carry reciprocity?,0
01cd522412fe8911411d,Where can I find good guest bloggers?,0
50ac925b1bea9462c127,"If Trump dissapeared and you found him and he is staying at your home, and revealing he is alive would hypotheticaly legally put him back in presidential office as if he had never left, would you tell the truth and put him back in office?",0
c8eae888cb73a38b69ca,Is crystal honey more dense than liquid honey?,0
af43a7f88fa6848d7aba,Why are low tides caused?,0
3112c821397713da2aa4,I want to startup a company selling custom phone case business using my own designs? I have already started setting up my Shopify store? Is it best to initialy start dropshipping from Aliexpress to test the market?,0
81ecda9685be3d57613b,Should I kill myself or watch pornography?,1
e62b2b17199bfd9104e7,How do you thank someone for a prompt action?,0
8016b33475b3a4817a11,What are the units of rate of a chemical reaction?,0
5ac609986a1c2e3affd7,Does the law of attraction apply to children as well?,0
161c78f89501adfa52e5,Why do people immerse the ashes of the departed at Rameshwaram?,0
b0f3ffa278565fa756f5,When will the counselling schedule be updated for SRMJEEE 2017?,0
38e6590f66e2bf8a30c1,"What are the factors that affect the temperature in Tempe, Arizona?",0
aac08676c9501f4159a1,"My sister has a thing that looks like a big hairy mouth between her legs, should she see a doctor?",1
24859e6ac4c384a7be0c,"Why can't Christine remember her day to day memories in the book ""Before I Go to Sleep""?",0
b86e7ce9c21dc34e7e70,What causes the unemployment rate to reduce/increase?,0
1713b7af3369c79a38dc,Was Jesus an anarcho-communist?,0
6949a26f21fa8092813d,Watching people eat disgusts me yet I always eat in secret how pathetic am I?,0
abe5b42ddf59d486a8ba,"Has America become a society of overly sensitive, easily offended, and placid people?",1
371fba9df7a96a4de0e0,What is the difference between Australian and nigerian weather?,0
fc86ccbb1121ae1c81bc,Do formula 1 tracks have their own airport because of how many of the racers have their own private jets?,0
7237950a74b98ba5b603,"In thinking about a typical day, how do you use each type of memory: procedural, episodic, and semantic?",0
f3e3c8f0b739be03e537,How do Congress veteran leasers tolerate Rahul?,0
73f90c252f61ed919122,Would the US education system be better off eliminating the summer break?,0
1ab50715bde9f411a8ba,Why isn’t my Facebook message showing as delivered?,0
b8d4c841d5546b79d4c2,Can you become an ACH PayFac?,0
0ed74b746ffafe201ce5,Why are American voters so determined to require picture ID to vote?,0
c0a00a1868740137f961,What is the best way to sell leads?,0
8b9a1d96ba344d43ccac,Is it possible to do PhD without doing graduation?,0
4abe51503dc22d0a6c8a,What is the typical curvature of a Katana?,0
9e6f07534d5c06f80977,What are your most funniest jokes?,0
207d02da28bab263cdf4,Why does brushing my teeth cause a gag reflex?,0
3181d86d609f3a20ead3,"Why doesn't Trump build a giant 25 billion dollar TV screen that can be seen and heard from anywhere in the US so he can communicate directly to the people, bypassing the media?",1
76e966996ccd69d8de28,What do human teeth differ in shape or appearance depend on ethnicity?,0
8989151f907791b2754b,What are some probable reasons for a video call to look blurry on an iPhone 4?,0
02c78c5dad1ca2d5e5c9,"Me, my son, my daughter, and husband will wait till there 18 to have group sex. Wired or what?",1
5ccaf86e6590a0a9c5e8,What are the fruits with carboxylic acid content?,0
a6a66868a6f7f9e6107f,What are some of Kim Campbell's major accomplishments?,0
a3a5bc6f1a4a48cbaddc,Iam a humanities student and wish to score 90% in my board exam. I badly want to score well in my board exams sothat I can take a step ahead to reach my dreams. How should I prepare for my exams to score 90 above? Will I be able to do it?,0
a9909254d62dc1778d28,What are your views on the pedophiles and sexual predators in Hollywood being exposed right now? Could this change Hollywood long-term?,0
f72806f23a83a4c1434e,How many hours (approx.) do you charge your phone per day?,0
6383765729cdb7f6bcd3,How do research scientists get promoted at Google?,0
cea6e2751daa18bd9258,How can I get Recep Tayyip Erdogan to write on Quora (his secretary or member of family is also good)?,0
9f209e3dbb09c78157f1,While applying KVL which type of source you are using?,0
439991120bc58306e3a9,Is the power of sports to unite people overrated?,0
d664f8e302183e842f11,How do things repeat in the economy?,0
67a2f85a27ebeb0faec6,Does life want you to fail?,0
f86d88e057675e27255c,What is wrong with our society and culture?,0
b1c435d05808fe82d448,What consequences would you receive if you bad mouthed your employer or co-workers in the private sector as the Democrats have done to our President?,1
6152ac13617ead2e1e69,What does the flora of Venezuela consist of?,0
4df2808879c7b607c60b,What is the last date to register for Karnataka MBBS 2017?,0
df492bfb0370d236e22a,How do I switch back from OpenSuse to Windows OS?,0
9aa7d099c8783a2a4047,What did people eat during the Irish potato famine in 1840?,0
43ffe87068b522dd786d,My husband can’t go three days without sex. Even when I’m on my period. Are there other men like this?,0
4ee12655701c9d7734e6,"How do I make money from $35,000 cash except interest and betting?",0
b9567fa74db22680fbd8,"What does it mean when a product is made with ""Genetic Engineering""?",0
823a5bc961332aef1030,What does charity mean to you?,0
3a4458bc3a5db7b378c0,"Is it genetically predisposed if I'll have a beard or not? I started growing a mustache since 13.7 years and I just shaved myself 5 days ago, I also have thin chin hairs but can I grow a full beard?",0
63492c8e63ef18d75061,What are some useful tips for someone who is starting work at Advanced Energy Industries?,0
845e94371ec45eaf7e3a,How can I quickly dry out soaked and frozen clothes in -40°C environment if there is no sunlight or sources of heat?,0
d6d8dc40567e51e36ed7,What are the type of scholarship for gate AIR 30 SC student?,0
e8d77801928bcbcfde77,Which is the best Engineering mechanics book for GATE civil?,0
6d7625792c6e07e265bf,When did the Jewish people first become hated and why?,1
e2770f4c266b6dd2c4a9,How do I learn time complexity and asymptotic notation perfectly so that I can easily be able to find out worst case time complexity of any problem?,0
5304b9020fcc50c92b12,"Why do Jews always jewsplain and call people they disagree with antisemitic, Nazis, and terrorists?",1
eed8e52a35d964fe96d0,What is the best factory lighting?,0
3ff0bc3445e7de5e6b37,Would you be okay if wolves ate Donald Trump?,1
9342e5bd4413b3f69807,What are the best jobs for lawyers who can code?,0
4dff737d0a92695f3576,Can a normal person play the game of a narcisst?,0
dcbe663dd8743b0f444b,Is there any area in Delhi where I can roam at night without police issues?,0
d502abb09121c3999e0f,Why can't Hillary's supporters accept a lost argument instead of baselessly complaining to Quora moderation? Is this the result of liberals giving participation trophies to children?,1
4453103c97d000fbf6ba,What is chemical safety?,0
c75ca3233525288edb4d,Which books are required for UPSC CSE except NCERT?,0
a4d4ef85245577e13a5c,What are good soccer camps in the USA that are happening in the summer of 2017?,0
83a369ff194c693c67cd,"According to Orthodox Judaism, are Jews allowed to study other religions and beliefs for academic purposes?",0
7bf06522717d523d8a9c,What are the best accounting resume writing services?,0
b718391dd0616f30e585,What kind of vocabulary does someone with a verbal IQ of 130 use?,0
72aea58918fe348bcf4c,What truth do you like to tell to an above twenty years old virgin girl?,0
55273b6a349282f3592f,What is the use of HashMap?,0
b4cb9004ca3f35db21d6,What are some layer styles in Adobe Photoshop?,0
970adf711ec54c94df84,Why do Turks complain about renaming of places in Bulgarian-majority areas?,1
8e2f8f6527a09154ea6e,Why is that I can't keep a conversation with majority of people but some I could talk for hours with them?,0
f8d7bcf0291bf239401e,Are Asians now considered people of color (POC) where I am from it would only be Blacks and Latinos. I am black by the way?,1
5702603d5a50114116d1,What degrees do you need to be a commercial pilot?,0
